occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConcept,catalogNumber
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu226,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,28,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Unknown Agaricales family 2,urn:lsid:marinespecies.org:taxname:100021,Agaricales,Order,Otu226,NCBI:5338,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu431,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,8,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraphaeosphaeria;Unknown Paraphaeosphaeria species 1,urn:lsid:marinespecies.org:taxname:865865,Paraphaeosphaeria,Genus,Otu431,NCBI:125369,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu448,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,11,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora_arxii,,Cladophialophora arxii,species,Otu448,NCBI:82108,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu99,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,6,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Unknown Leotiomycetes order 1,urn:lsid:marinespecies.org:taxname:437251,Leotiomycetes,Class,Otu99,NCBI:147548,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu95,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,20,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_bialowiezense,,Penicillium bialowiezense,species,Otu95,NCBI:293381,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu409,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,9,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Unknown Sordariomycetes order 4,urn:lsid:marinespecies.org:taxname:437254,Sordariomycetes,Class,Otu409,NCBI:147550,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu405,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,7,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Didymella,urn:lsid:marinespecies.org:taxname:100105,Didymella,Genus,Otu405,NCBI:55170,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu865,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,2,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycetes;Unknown Agaricomycetes order 1,urn:lsid:marinespecies.org:taxname:426217,Agaricomycetes,Class,Otu865,NCBI:155619,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu418,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,7,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;Unknown Armillaria species 1,,Armillaria,genus,Otu418,NCBI:47424,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu384,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,8,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Unknown Mortierella species 1,urn:lsid:marinespecies.org:taxname:100254,Mortierella,Genus,Otu384,NCBI:4855,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu258,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,21,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Unknown Capnodiales family 1,urn:lsid:marinespecies.org:taxname:437321,Capnodiales,Order,Otu258,NCBI:134362,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu116,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,54,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Animalia;Cnidaria;unidentified (Cnidaria) class incertae sedis;unidentified (Cnidaria) order incertae sedis;unidentified (Cnidaria) family incertae sedis;Unknown unidentified (Cnidaria) family incertae sedis genus 1,urn:lsid:marinespecies.org:taxname:1267,Cnidaria,Phylum,Otu116,NCBI:6073,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu619,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,2,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycetes,urn:lsid:marinespecies.org:taxname:426217,Agaricomycetes,Class,Otu619,NCBI:155619,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu279,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,17,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Arthopyreniaceae;Arthopyrenia;Arthopyrenia_salicis,,Arthopyrenia salicis,species,Otu279,NCBI:278010,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu292,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,18,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis_sp,,Umbelopsis,genus,Otu292,NCBI:64561,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu327,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,8,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Unknown Dothideomycetes order 3,urn:lsid:marinespecies.org:taxname:147577,Dothideomycetes,Class,Otu327,NCBI:147541,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu401,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,9,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Beauveria;Beauveria_pseudobassiana,,Beauveria pseudobassiana,species,Otu401,NCBI:931006,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu146,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,60,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;unidentified (Ascomycota) class incertae sedis;unidentified (Ascomycota) order incertae sedis;unidentified (Ascomycota) family incertae sedis;unidentified (unidentified (unidentified (unidentified (Ascomycota))));Unknown unidentified (unidentified (unidentified (unidentified (Ascomycota)))) species 1,urn:lsid:marinespecies.org:taxname:21891,Ascomycota,Phylum (Division),Otu146,NCBI:4890,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:Otu1364,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021238,2020-06-24/2020-11-03,2,DNA sequence reads,1001,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127668,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Helotiales;Unknown Helotiales family 1,urn:lsid:marinespecies.org:taxname:177198,Helotiales,Order,Otu1364,NCBI:5178,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
