occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1:ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJBC89_20210225_20210819,SAMEA115159711,2021-02-25/2021-08-19,3259,DNA sequence reads,3621,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541385,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.64971,2.789374,BE,BelgiumCoast_AJJBC89,20.815624,20.815624,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula taiwanensis,,Rhodotorula taiwanensis,species,ASV_9:f5c6ec8e337e84a425219e81c94ef98da876bcc8,NCBI:741276,ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2262:a61ae55f9a98cc1c4ae878acfdd26c3e98b55050,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,3,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Vanderwaltozyma;Vanderwaltozyma polyspora,,Eukaryota,domain,ASV_2262:a61ae55f9a98cc1c4ae878acfdd26c3e98b55050,NCBI:36033,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2281:b06e87c3b317ae535600028275985f0980ddf93e,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,16,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Moneilema;Moneilema michelbacheri,urn:lsid:marinespecies.org:taxname:1065,Arthropoda,Phylum,ASV_2281:b06e87c3b317ae535600028275985f0980ddf93e,NCBI:305431,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2442:0424c0d11467157122f38f74b38ac46f839fe5c2,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,,Eukaryota,domain,ASV_2442:0424c0d11467157122f38f74b38ac46f839fe5c2,NCBI:221721,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2470:0b53062b7e8ae13cd8ef6087986da9ce534dfaac,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,3,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Arthrinium;Arthrinium arundinis,,Arthrinium arundinis,species,ASV_2470:0b53062b7e8ae13cd8ef6087986da9ce534dfaac,NCBI:335852,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2477:0d26fbbd9d43c50af2da6466bc53250ba921eef5,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,3,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,,Eukaryota,domain,ASV_2477:0d26fbbd9d43c50af2da6466bc53250ba921eef5,NCBI:392300,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2486:0fdba05906049875dfdaa2c93e71b971ae6a9689,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,3,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis,,Eukaryota,domain,ASV_2486:0fdba05906049875dfdaa2c93e71b971ae6a9689,NCBI:1561998,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2534:19bbdb808b07c4a03bd3992a5a2d7d29ed1d6dae,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,,Eukaryota,domain,ASV_2534:19bbdb808b07c4a03bd3992a5a2d7d29ed1d6dae,NCBI:291032,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2575:2245faf6394f7183c55de935bc923304169416aa,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,6,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ectocarpales;Phaeophyceae 16;Ectocarpales;Chordariaceae;Sauvageaugloia;Sauvageaugloia divaricata,,Eukaryota,domain,ASV_2575:2245faf6394f7183c55de935bc923304169416aa,NCBI:1776302,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2594:2580ee215908600c514d49aa84b02f909fb732f9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius tokyoensis,,Eukaryota,domain,ASV_2594:2580ee215908600c514d49aa84b02f909fb732f9,NCBI:324344,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2623:29651f96adca1b68b07a3684e097f2adc01552c8,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Amphibia;Anura;Mantellidae;Blommersia;Blommersia grandisonae,,Eukaryota,domain,ASV_2623:29651f96adca1b68b07a3684e097f2adc01552c8,NCBI:143588,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2713:402d61980ad04c79a9757316b6adee7e34f6abf6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Eremothecium;Eremothecium sinecaudum,,Eukaryota,domain,ASV_2713:402d61980ad04c79a9757316b6adee7e34f6abf6,NCBI:45286,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2757:48210a2dcf72d0def4da6bf5a4b135a52af93af5,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Hannaella;Hannaella oryzae,,Eukaryota,domain,ASV_2757:48210a2dcf72d0def4da6bf5a4b135a52af93af5,NCBI:4979,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2776:4ab17fcbb123b9d9c9ba4bf7b22f100e439101ac,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Porifera;Demospongiae;Dictyoceratida;Thorectidae;Fasciospongia;Fasciospongia cavernosa,,Eukaryota,domain,ASV_2776:4ab17fcbb123b9d9c9ba4bf7b22f100e439101ac,NCBI:572252,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2782:4c190149cdb5fe48170fccb5d27269ba0811089d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,4,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma uncinatum,,Eukaryota,domain,ASV_2782:4c190149cdb5fe48170fccb5d27269ba0811089d,NCBI:74035,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2810:52caca388b0bd9b069b63f7207496cc8a2a12e48,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,4,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Psoroptidae;Chorioptes;Chorioptes sweatmani,,Eukaryota,domain,ASV_2810:52caca388b0bd9b069b63f7207496cc8a2a12e48,NCBI:1464007,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2878:645da0295c12bc62463f7d01776ddb42a1bc167d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,3,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Dinophilidae;Dinophilidae;Dinophilus;Dinophilus gyrociliatus,,Eukaryota,domain,ASV_2878:645da0295c12bc62463f7d01776ddb42a1bc167d,NCBI:120995,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2927:70f07c1e8a15a8104c1d789ddf328729cb378027,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,4,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Mollusca;Gastropoda;Stylommatophora;Microcystidae;Lamprocystis;Lamprocystis guttula,,Eukaryota,domain,ASV_2927:70f07c1e8a15a8104c1d789ddf328729cb378027,NCBI:53452,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2946:748c0202eaea7e60f900dfd40f258375e81d4d14,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas trahens,,Eukaryota,domain,ASV_2946:748c0202eaea7e60f900dfd40f258375e81d4d14,NCBI:529818,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2954:75795b74363fa8b0f8c0c78bec3440ee86c0ccde,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,2,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Ectocarpales;Phaeophyceae 16;Ectocarpales;Chordariaceae;Cladosiphon;Cladosiphon takenoensis,,Eukaryota,domain,ASV_2954:75795b74363fa8b0f8c0c78bec3440ee86c0ccde,NCBI:2072009,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1:ASV_2955:75ab5681798cc10ec549df5cd9c3dca8a5c74161,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_GulfOfPiran_LukaKP_20210223_20210622,SAMEA115159739,2021-02-23/2021-06-22,3,DNA sequence reads,4651,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR12541413,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Gulf of Piran (http://marineregions.org/mrgid/29864),45.564856,13.743586,SI,GulfOfPiran_LukaKP,3.0,3.0,not provided; industrial; not provided,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Euglenozoa;Diplonemea;Diplonemea;Hemistasiidae;Namystynia;Namystynia karyoxenos,,Eukaryota,domain,ASV_2955:75ab5681798cc10ec549df5cd9c3dca8a5c74161,NCBI:2508218,ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1
