occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu362,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,15,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu362,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1820,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,5,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Polar-centric-Mediophyceae;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:345483,Mediophyceae,Class,Otu1820,NCBI:589449,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1795,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,2,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Raphid-pennate;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1795,NCBI:2836,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu52,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,72,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:210,Mytilida,Order,Otu52,NCBI:6546,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu55,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,1087,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu55,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu56,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,38,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:210,Mytilida,Order,Otu56,NCBI:6546,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1253,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,2,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1253,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1252,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,3,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1252,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1251,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,28,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1251,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1250,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,2,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:160574,Chlorellales,Order,Otu1250,NCBI:35460,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1257,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,2,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1257,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1256,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,3,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1256,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1255,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,10,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1255,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1254,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,11,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1254,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1259,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,2,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1259,NCBI:2836,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu1258,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,6,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu1258,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu510,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,2,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;NA;NA;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:882,Annelida,Phylum,Otu510,NCBI:6340,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1:Otu229,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_SWC_Bjorko1_20200131_20200518,SAMEA7685731,2020-01-31/2020-05-18,23,DNA sequence reads,5406,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914054,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | PR2 v4.13 | VSEARCH v2.9.1; clustering similarity 97%,44G1 (http://marineregions.org/mrgid/42011),57.717984,11.679989,SE,SWC_Bjorko1,1.5,1.5,Marina; semi-industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;NA;NA;NA;NA,urn:lsid:marinespecies.org:taxname:1066,Crustacea,Subphylum,Otu229,NCBI:6657,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1
