occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1:ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_BelgiumCoast_AJJC81_20200506_20201012,SAMEA10020971,2020-05-06/2020-10-12,10,DNA sequence reads,12,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125481,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.6533567,2.79178508,BE,BelgiumCoast_AJJC81,38.0,38.0,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;Paradoxurus jerdoni,,Eukaryota,domain,ASV_70:05b1cf4e28a192e03312b163914aad6ee6b2016d,NCBI:395009,ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1
ARMS_Crete_1HERP_20200903_20210122_MF500_s1_r1:ASV_148:8331ece31a6abcd95e52cc8a5bcb124de5084ff2,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Crete_1HERP_20200903_20210122,SAMEA10021046,2020-09-03/2021-01-22,2,DNA sequence reads,122,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125564,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: Imperfectly; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Sciurus;Sciurus colliaei,,Eukaryota,domain,ASV_148:8331ece31a6abcd95e52cc8a5bcb124de5084ff2,NCBI:1473542,ARMS_Crete_1HERP_20200903_20210122_MF500_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_2:7c61e93ec29ff8ff27df81541dcb588bbe266a64,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,8,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides diegensis,urn:lsid:marinespecies.org:taxname:252278,Botrylloides diegensis,Species,ASV_2:7c61e93ec29ff8ff27df81541dcb588bbe266a64,NCBI:62933,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_3:a834be979a75c1cb757a89c0ec3a182d5ab3e4e0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,6,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus trigonus,urn:lsid:marinespecies.org:taxname:106223,Balanus trigonus,Species,ASV_3:a834be979a75c1cb757a89c0ec3a182d5ab3e4e0,NCBI:756461,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_4:94a0159c27825db975ecfb22857d9e9f9afb3b75,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,370,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,,Eukaryota,domain,ASV_4:94a0159c27825db975ecfb22857d9e9f9afb3b75,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_5:acc4413fdb3d19216c7d983407313405e9a1ee51,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Bugulidae;Bugula;Bugula neritina,urn:lsid:marinespecies.org:taxname:111158,Bugula neritina,Species,ASV_5:acc4413fdb3d19216c7d983407313405e9a1ee51,NCBI:10212,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_6:563e0c2aea794d7987697d6ad6ba7bae6f885cf6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,16,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Enteromius;Enteromius pobeguini,,Eukaryota,domain,ASV_6:563e0c2aea794d7987697d6ad6ba7bae6f885cf6,NCBI:1001912,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_9:8fafb89f7a9921990e9030bbc4debd9f17085797,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,59,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_9:8fafb89f7a9921990e9030bbc4debd9f17085797,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_11:4d6fa5e239ac6630cf0823de21e770003f3f747f,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,7,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Campanularia;Campanularia hincksii,urn:lsid:marinespecies.org:taxname:117364,Campanularia hincksii,Species,ASV_11:4d6fa5e239ac6630cf0823de21e770003f3f747f,NCBI:314507,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_12:e5975dc97da57da88ee1b47252048230cf45d547,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Yonagunia;Yonagunia zollingeri,,Eukaryota,domain,ASV_12:e5975dc97da57da88ee1b47252048230cf45d547,NCBI:1134408,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_13:e68c41bec0410ac68676cb13edfa3512e9ea92e9,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,3,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Campanularia;Campanularia hincksii,urn:lsid:marinespecies.org:taxname:117364,Campanularia hincksii,Species,ASV_13:e68c41bec0410ac68676cb13edfa3512e9ea92e9,NCBI:314507,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_14:d6466063f1bfac2fe41d4c4a0a8fb558802b37d4,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,26,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_14:d6466063f1bfac2fe41d4c4a0a8fb558802b37d4,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_15:93e0f5ca03784ba626e5d9550702dd431f700ff6,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,7,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,,Eukaryota,domain,ASV_15:93e0f5ca03784ba626e5d9550702dd431f700ff6,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_17:a8af84444391b34c4399d8bab14f4b4d43c874ee,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,25,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,,Eukaryota,domain,ASV_17:a8af84444391b34c4399d8bab14f4b4d43c874ee,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_19:bbf75a3e5d37c4565210b32a83b6743b2fe23de7,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,17,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Platyhelminthes;Rhabditophora;Tricladida;Geoplanidae;Microplana;Microplana polyopsis,,Eukaryota,domain,ASV_19:bbf75a3e5d37c4565210b32a83b6743b2fe23de7,NCBI:1820962,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_20:584bfdbb97cb98e60b18669254e6f11d0dc0bf37,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,14,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_20:584bfdbb97cb98e60b18669254e6f11d0dc0bf37,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_21:a4262169182eb16d9af3c1e88a9dc8289018cfc0,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,13,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Candidae;Tricellaria;Tricellaria occidentalis,urn:lsid:marinespecies.org:taxname:395061,Tricellaria occidentalis,Species,ASV_21:a4262169182eb16d9af3c1e88a9dc8289018cfc0,NCBI:991043,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_25:6f1f21de48bf837ee4e61cc2c63ecae2513d4f36,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,2,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Coleoptera;Elateridae;Pectocera;Pectocera yaeyamana,,Eukaryota,domain,ASV_25:6f1f21de48bf837ee4e61cc2c63ecae2513d4f36,NCBI:1610118,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_26:317cf9eb20f0cb291e644516c28271b545074f42,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,5,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Arthropoda;Insecta;Archaeognatha;Meinertellidae;Nesomachilis;Nesomachilis australica,,Eukaryota,domain,ASV_26:317cf9eb20f0cb291e644516c28271b545074f42,NCBI:299218,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_27:39a1431b46ce3b64b976360c899d263328b00b5a,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,4,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,,Eukaryota,domain,ASV_27:39a1431b46ce3b64b976360c899d263328b00b5a,NCBI:291032,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1:ASV_29:5a4a66a86008ee2f3d959b731fa2b0cac264c189,MaterialSample,ARMS-MBON,data_release_002,present,ARMS_Getxo_G1_20200624_20201103,SAMEA10021237,2020-06-24/2020-11-03,5,DNA sequence reads,830,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7127667,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2 | Midori v2 | swarm2; d = 10,Abra de Bilbao (http://marineregions.org/mrgid/17355),43.338452,-3.014833,ES,Getxo_G1,5.0,10.0,Marina; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Annelida;Polychaeta;Phyllodocida;Hesionidae;Syllidia;Syllidia armata,urn:lsid:marinespecies.org:taxname:130198,Syllidia armata,Species,ASV_29:5a4a66a86008ee2f3d959b731fa2b0cac264c189,NCBI:378361,ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1
