occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZBE1_20190924_20200303,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1,2019-09-24/2020-03-03,2,DNA sequence reads,42,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125498,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.364298,3.20701,BE,BelgiumCoast_AZBE1,7.0,7.0,Marina; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Anthozoa;Corallimorphariag;Corallimorphidae;Corallimorphus;Corallimorphus,no match,no match,no match,ASV_2388:1748d000d61c03277a75af075cda47f2a7ad3129
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_1415:0bca08e53fd0db052d324f415192c3acd8f587f3,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Porcellanidae;Pisidia;Pisidia,no match,no match,no match,ASV_1415:0bca08e53fd0db052d324f415192c3acd8f587f3
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_4373:30d990104da6f987c216e80a900adaff652f2224,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Siphonapterag;Pygiopsyllidae;Pygiopsylla;Pygiopsylla,no match,no match,no match,ASV_4373:30d990104da6f987c216e80a900adaff652f2224
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_4945:3842a0ff2db0f2306c47dd10b404e43b7f0eed38,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Lepidosauria;Squamatag;Eublepharidae;Hemitheconyx;Hemitheconyx,no match,no match,no match,ASV_4945:3842a0ff2db0f2306c47dd10b404e43b7f0eed38
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_5964:450d8c9b79d0db7f64d8371a791f2c5a52260491,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Mollusca;Gastropoda;Nudibranchiag;Glaucidae;Facelina;Facelina,no match,no match,no match,ASV_5964:450d8c9b79d0db7f64d8371a791f2c5a52260491
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_6275:497e77cb345ce015e395e3e2b49d27c5a0f8e175,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcalesg;Prasinococcaceae;Prasinoderma;Prasinoderma,no match,no match,no match,ASV_6275:497e77cb345ce015e395e3e2b49d27c5a0f8e175
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_6543:4cff49a29fb95ee31a4b16888ea7a709d85dc474,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Coraciiformesg;Todidae;Todus;Todus,no match,no match,no match,ASV_6543:4cff49a29fb95ee31a4b16888ea7a709d85dc474
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_9186:7156f631b1091d36484a1ad86932245796f46694,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Annelida;Polychaeta;Terebellidag;Terebellidae;Lanice;Lanice,no match,no match,no match,ASV_9186:7156f631b1091d36484a1ad86932245796f46694
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_19210:f9c5b3cab322292252fb201407636783ffc9e872,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Passeriformesg;Parulidae;Myioborus;Myioborus,no match,no match,no match,ASV_19210:f9c5b3cab322292252fb201407636783ffc9e872
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_132:26822a5c7c4c6a3900584398e7069e680d721270,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,3,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Mollusca;Gastropoda;Nudibranchiag;Trinchesiidae;Catriona;Catriona,no match,no match,no match,ASV_132:26822a5c7c4c6a3900584398e7069e680d721270
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_2292:1634cd0c0f93ffe41e0ec6427d956c2cae4d15d8,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,3,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Amphipodag;Stenothoidae;Stenothoe;Stenothoe,no match,no match,no match,ASV_2292:1634cd0c0f93ffe41e0ec6427d956c2cae4d15d8
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_3056:1fcb1dd423bff64aaa4bd765fe4d23564205be54,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,3,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Passeriformesg;Passeridae;Prunella;Prunella,no match,no match,no match,ASV_3056:1fcb1dd423bff64aaa4bd765fe4d23564205be54
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_9595:76d557e996bba4ff10871a2a03d7f3d806d11d30,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,3,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Passeriformesg;Fringillidae;Pseudonestor;Pseudonestor,no match,no match,no match,ASV_9595:76d557e996bba4ff10871a2a03d7f3d806d11d30
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_2973:1eca29f06f03f175ddf6bc027c5c9982d8b18ba1,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,4,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Actinopteri;Lophiiformesg;Brachionichthyidae;Brachionichthys;Brachionichthys,no match,no match,no match,ASV_2973:1eca29f06f03f175ddf6bc027c5c9982d8b18ba1
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_4859:3717b2ad79e450cd518256990f338010d536e7fa,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,4,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Porcellanidae;Pisidia;Pisidia,no match,no match,no match,ASV_4859:3717b2ad79e450cd518256990f338010d536e7fa
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_3867:2a3d0be0b3cf1b24358cffb3695ad78289692a9b,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,4,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Porcellanidae;Pisidia;Pisidia,no match,no match,no match,ASV_3867:2a3d0be0b3cf1b24358cffb3695ad78289692a9b
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_3572:26b49e0def08313ac799dbfa5f6169611647aa65,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Mammalia;Rodentiag;Spalacidae;Rhizomys;Rhizomys,no match,no match,no match,ASV_3572:26b49e0def08313ac799dbfa5f6169611647aa65
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_3300:22e3aa2ae41911afac74e628bd453b8862f6fc61,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,3,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Dipterag;Drosophilidae;Drosophila;Drosophila,no match,no match,no match,ASV_3300:22e3aa2ae41911afac74e628bd453b8862f6fc61
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_1262:09d3bf0b8e1962c64784391ecef82c30b0d53cdc,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Insecta;Orthopterag;Tetrigidae;Tuberfemurus;Tuberfemurus,no match,no match,no match,ASV_1262:09d3bf0b8e1962c64784391ecef82c30b0d53cdc
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_334:00043fc215e01f0e5d6a098a8d47f5c7409ec957,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Chordata;Aves;Coraciiformesg;Alcedinidae;Halcyon;Halcyon,no match,no match,no match,ASV_334:00043fc215e01f0e5d6a098a8d47f5c7409ec957
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_2276:160c347dccc0bd51422cb42d3065576ca29f9f3c,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,2,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Cnidaria;Hydrozoa;Leptothecatag;Clytiidae;Clytia;Clytia,no match,no match,no match,ASV_2276:160c347dccc0bd51422cb42d3065576ca29f9f3c
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1:ASV_2578:1987d7a93de138305a40f520436eddc894694347,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_BelgiumCoast_AZFPin_20180712_20180818,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH_r1,2018-07-12/2018-08-18,11,DNA sequence reads,1167,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR7125497,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,RDP classifier; confidence cutoff 0.8; ref db Midori v2,Belgian Part of the North Sea (http://marineregions.org/mrgid/26567),51.66522,2.82558,BE,BelgiumCoast_AZFPin,37.5,37.5,Wind farm; semi-industrial; 9.5 - Subtidal Sandy-Mud,,Was a crate cover used when retrieving the unit: no; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Eukaryota;Arthropoda;Malacostraca;Decapodag;Porcellanidae;Pisidia;Pisidia,no match,no match,no match,ASV_2578:1987d7a93de138305a40f520436eddc894694347
